instrument,instrument_gnd_id,instrumentation_has_orchestra,instrumentation_has_choir,instrumentation_instrumental_soloists,instrumentation_vocal_soloists,work_generic_title,work_gnd_id,work_title_instrument,work_title_number,work_tonality,composer_name,composer_date_of_birth,composer_date_of_death,composer_place_of_birth,composer_place_of_death,composer_place_of_activity,composer_geographic_area_code,published_subitem_publisher_number,published_subitem_part,published_subitem_voice,published_subitem_is_piano_reduction,published_subitem_piano_reduction_type,print_uid,print_quantity,print_date,print_type,print_inferred,print_certain
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N2,N,1,,20521,50,1833-03-16,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N2,N,1,,20522,25,1858-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N2,N,1,,20523,25,1872-06-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N5,N,1,,20524,25,1855-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N7,N,1,,20525,25,1855-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N9,N,1,,20526,25,1848-08-05,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N9,N,1,,20527,25,1859-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N9,N,1,,20528,50,1866-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N9,N,1,,20529,50,1875-02-09,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N11,N,1,,20530,50,1834-05-03,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N11,N,1,,20531,25,1855-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N11,N,1,,20532,50,1861-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N11,N,1,,20533,25,1872-04-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N13,N,1,,20534,100,1832-12-22,print,0,0
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N13,N,1,,20535,25,1868-01-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N13,N,1,,20536,25,1873-11-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N19,N,1,,20537,25,1835-07-03,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20538,100,1832-12-22,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20539,25,1841-05-23,print,0,0
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20540,50,1845-05-23,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20541,50,1855-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20542,50,1858-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20543,50,1859-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20544,50,1861-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20545,50,1863-05-31,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20546,50,1865-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20547,50,1866-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20548,50,1868-03-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20549,50,1870-04-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20550,100,1871-05-31,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20551,50,1873-04-30,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20552,50,1875-03-25,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20553,100,1875-09-09,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20554,75,1879-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20555,75,1883-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20556,100,1884-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20557,75,1885-07-01,print,0,0
Orchester,4172708-3,1,1,,Singstimme Solo,Le maçon,4667404-4,,,,"Auber, Daniel-François-Esprit",1782-01-29,1871-05-13,Caen,Paris,,XA-FR,01778,N20,N,1,,20558,100,1905-12-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19394,300,1867-05-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19395,300,1867-06-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19396,200,1870-04-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19397,200,1873-03-11,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19398,200,1876-05-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19399,200,1878-06-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19400,200,1881-10-14,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19401,200,1883-12-31,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19402,300,1886-11-18,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19403,200,1893-11-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19404,100,1898-10-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19405,200,1900-02-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19406,200,1901-12-11,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19407,200,1904-11-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19408,100,1907-12-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19409,200,1908-06-05,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19410,300,1911-06-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19411,100,1911-12-14,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19412,250,1914-02-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00505,NN,N,1,,19413,200,1916-02-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7321,600,1878-07-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7322,600,1881-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7323,600,1882-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7324,600,1884-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7325,400,1885-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7326,500,1886-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7327,500,1888-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7328,1000,1890-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7329,1000,1892-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7330,1000,1896-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7331,1000,1899-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7332,1000,1902-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7333,1000,1904-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7334,1000,1906-07-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7335,1000,1909-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7336,1000,1911-08-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7337,1500,1913-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7338,2000,1915-12-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7339,1500,1920-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7340,1500,1922-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7341,1000,1925-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7342,1500,1927-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7343,1500,1929-08-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStK,1,twoHands,7344,1500,1932-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7345,500,1919-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7348,600,1921-07-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7351,800,1923-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7355,1000,1926-09-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7360,1000,1929-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7364,1000,1932-09-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7368,600,1882-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7372,600,1885-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7375,500,1887-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7378,600,1892-01-01,print,1,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7382,600,1896-01-01,print,1,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7386,600,1899-08-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStS,0,,7389,500,1903-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Judas Maccabaeus,300064837,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00061,NN,EStA,0,,7346,600,1919-11-01,print,0,1
